Country,ST,CD,NAICS4,Description,Direct Jobs 2018,Indirect Jobs 2018,Total Jobs 2018
Mexico,MO,5,3149,Misc. Textile Products ,0.718296764,0.660921519,1.379218284
Mexico,MO,5,3151,Knit Apparel ,0.022484538,0.020387978,0.042872515
Mexico,MO,5,3152,Apparel ,0.06693343,0.060692254,0.127625684
Mexico,MO,5,3159,Apparel Accessories ,0.006855233,0.00621602,0.013071253
Mexico,MO,5,3169,Misc. Leather Products ,0.259521532,0.235322569,0.494844101
Mexico,MO,5,3211,Sawmill & Wood Products ,0.123122236,0.13513624,0.258258476
Mexico,MO,5,3212,"Veneer, Plywood & Engineered Wood ",0.060036443,0.056590136,0.116626579
Mexico,MO,5,3219,Misc. Wood Products ,1.391699979,1.391036,2.782735979
Mexico,MO,5,3221,Pulp & Paperboard Mill Products ,0.450605946,0.484544507,0.935150453
Mexico,MO,5,3222,Converted Paper Products ,20.41849671,25.03802936,45.45652607
Mexico,MO,5,3231,Printed Matter & Related Products ,3.564234005,3.669086445,7.23332045
Mexico,MO,5,3241,Petroleum & Coal Products ,6.250261315,5.428798399,11.67905971
Mexico,MO,5,3251,Basic Chemicals ,0.236465338,0.185164383,0.42162972
Mexico,MO,5,3252,Resins & Synthetic Fibers ,0.86346264,1.21675018,2.08021282
Mexico,MO,5,3253,Pesticides & Fertilizers ,7.89183635,6.833290636,14.72512699
Mexico,MO,5,3254,Pharmaceuticals & Medicines ,0.278467978,0.150836821,0.429304799
Mexico,MO,5,3255,"Paints, Coatings & Adhesives ",12.66952466,14.24500959,26.91453426
Mexico,MO,5,3256,"Soaps, Cleaning Agents & Toiletries ",7.074001762,5.974810719,13.04881248
Mexico,MO,5,3259,Misc. Chemical Preparations ,1.335754681,1.550272895,2.886027575
Mexico,MO,5,3261,Plastics Products ,43.33310421,46.13643667,89.46954088
Mexico,MO,5,3262,Rubber Products ,3.942491826,3.783340244,7.725832071
Mexico,MO,5,3271,Clay & Refractory Products ,0.108475117,0.086274382,0.194749499
Mexico,MO,5,3272,Glass & Glass Products ,0.438811768,0.302075278,0.740887045
Mexico,MO,5,3273,Cement & Concrete Products ,0.074546284,0.058975312,0.133521596
Mexico,MO,5,3274,Lime & Gypsum Products ,0.043890243,0.030450858,0.074341102
Mexico,MO,5,3279,Misc. Nonmetallic Minerals ,0.937546219,0.650465461,1.58801168
Mexico,MO,5,3311,"Iron, Steel & Ferroalloys",0.265118355,0.254399284,0.519517639
Mexico,MO,5,3312,Products from Purchased Steel ,0.057569968,0.16039753,0.217967498
Mexico,MO,5,3313,Aluminum,2.524807752,1.569797727,4.094605479
Mexico,MO,5,3314,Nonferrous Metal Products,0.274229743,0.139765971,0.413995714
Mexico,MO,5,3315,Foundry Products,0.002860271,0.001880145,0.004740417
Mexico,MO,5,3321,"Crowns, Closures & Seals ",0.006403113,0.006601298,0.013004411
Mexico,MO,5,3322,Cutlery & Handtools ,0.055997598,0.045470428,0.101468026
Mexico,MO,5,3323,Architectural & Structural Metals ,1.608684485,1.531849566,3.140534051
Mexico,MO,5,3325,Hardware ,0.101390429,0.117935004,0.219325432
Mexico,MO,5,3326,Springs & Wire Products ,0.030345586,0.02869137,0.059036956
Mexico,MO,5,3327,"Bolts, Nuts & Misc. Turned Prods ",5.239117302,4.301425436,9.540542738
Mexico,MO,5,3329,Misc. Fabricated Metal Products ,132.3443462,105.5419009,237.8862471
Mexico,MO,5,3331,Ag. & Construction Machinery ,0.473631823,0.427699325,0.901331148
Mexico,MO,5,3332,Industrial Machinery ,0.876892332,0.756328996,1.633221328
Mexico,MO,5,3333,Comm. & Serv. Industry Machinery ,0.588604253,0.544831469,1.133435722
Mexico,MO,5,3334,HVAC & Refrigeration Equipment ,1.503143132,1.054994531,2.558137663
Mexico,MO,5,3335,Metalworking Machinery ,20.92969427,18.62635572,39.55605
Mexico,MO,5,3336,Engines & Turbines ,1.727146577,1.515255639,3.242402216
Mexico,MO,5,3339,Misc. General Purpose Machinery ,19.47934555,16.78515793,36.26450348
Mexico,MO,5,3341,Computer Equipment ,0.1434853,0.063878329,0.207363629
Mexico,MO,5,3342,Communications Equipment ,2.471992851,0.7793475,3.25134035
Mexico,MO,5,3343,Audio & Video Equipment ,0.083523763,0.300354162,0.383877925
Mexico,MO,5,3344,Semiconductors & Components ,68.78057072,22.75889459,91.53946531
Mexico,MO,5,3345,Navigational & Meas. Instruments ,9.937792796,2.59814161,12.53593441
Mexico,MO,5,3346,Magnetic & Optical Media ,0.080799163,0.060719213,0.141518376
Mexico,MO,5,3351,Electric Lighting Equipment ,2.655433464,2.100511183,4.755944647
Mexico,MO,5,3352,Household Appliances ,1.060585788,0.770312805,1.830898593
Mexico,MO,5,3353,Electrical Equipment ,2.560617404,1.822199648,4.382817052
Mexico,MO,5,3359,Electrical Equipment & Components ,3.078128379,2.283416064,5.361544443
Mexico,MO,5,3361,Motor Vehicles ,14.85300676,19.97562088,34.82862765
Mexico,MO,5,3362,Motor Vehicle Bodies & Trailers ,0.45697722,0.525729529,0.98270675
Mexico,MO,5,3363,Motor Vehicle Parts ,20.29085003,20.44122688,40.73207691
Mexico,MO,5,3364,Aerospace Products & Parts ,0.063577136,0.02561644,0.089193576
Mexico,MO,5,3365,Railroad Rolling Stock ,8.895899205,5.999161313,14.89506052
Mexico,MO,5,3366,Ships & Boats ,0.018562777,0.015563592,0.034126369
Mexico,MO,5,3369,Misc. Transportation Equipment ,0.088801246,0.068038779,0.156840025
Mexico,MO,5,3371,Household & Institutional Furniture ,8.818922482,9.059544396,17.87846688
Mexico,MO,5,3372,Office Furniture & Fixtures ,0.823284127,0.835767747,1.659051874
Mexico,MO,5,3379,Furniture Related Products ,0.001470465,0.001947344,0.003417809
Mexico,MO,5,3391,Medical Equipment & Supplies ,1.710285733,0.979947501,2.690233234
Mexico,MO,5,3399,Misc. Manufactured Commodities ,3.364575176,3.518030953,6.882606129
Mexico,MO,5,9100,Scrap Products ,0,0,0
Mexico,MO,6,1111,Oilseeds & Grains ,3052.275493,2512.093599,5564.369092
Mexico,MO,6,1113,Fruits & Tree Nuts ,0.043417553,0.035733654,0.079151207
Mexico,MO,6,1114,Greenhouse & Nursery Products,0.196788784,0.161961739,0.358750523
Mexico,MO,6,1119,Misc. Crops ,0.172830271,0.142243326,0.315073597
Mexico,MO,6,1121,Cattle,0.174828033,0.165302253,0.340130286
Mexico,MO,6,1123,Poultry & Eggs,0.087984595,0.083190616,0.171175211
Mexico,MO,6,1129,Misc. Animal Products ,0.074961921,0.070877503,0.145839425
Mexico,MO,6,1132,Forestry Products ,0.01550289,0.039155709,0.054658599
Mexico,MO,6,1141,Marine Products ,0.035289911,0.018708937,0.053998848
Mexico,MO,6,2111,Oil & Gas ,0.011567366,0.007027486,0.018594851
Mexico,MO,6,2123,Nonmetallic Minerals ,2.838992725,2.654707232,5.493699956
Mexico,MO,6,3111,Animal Foods ,9.119536708,14.17225299,23.2917897
Mexico,MO,6,3112,Grain & Oilseed Milling Products ,37.73416125,41.47306443,79.20722568
Mexico,MO,6,3113,Sugar & Confectionery Products ,0.115345544,0.12849614,0.243841684
Mexico,MO,6,3114,Preserves & Specialty Foods ,0.256867176,0.394258737,0.651125914
Mexico,MO,6,3115,Dairy Products ,41.72062787,54.46549881,96.18612668
Mexico,MO,6,3116,Meat Products ,28.89217785,41.79226421,70.68444207
Mexico,MO,6,3117,Prepared Seafood Products ,0.061068104,0.052372916,0.11344102
Mexico,MO,6,3118,Bakery & Tortilla Products ,4.321045512,6.994422291,11.3154678
Mexico,MO,6,3119,Misc. Foods ,12.045781,17.96926457,30.01504557
Mexico,MO,6,3121,Beverages ,5.730479655,6.032378095,11.76285775
Mexico,MO,6,3132,Fabrics ,1.808875654,1.664388461,3.473264115
Mexico,MO,6,3133,Finished & Coated Textile Fabrics ,1.60239181,1.474397885,3.076789695
Mexico,MO,6,3141,Textile Furnishings ,0.214634047,0.197489767,0.412123815
Mexico,MO,6,3149,Misc. Textile Products ,1.409079132,1.296526404,2.705605536
Mexico,MO,6,3151,Knit Apparel ,0.024791827,0.022480124,0.047271951
Mexico,MO,6,3152,Apparel ,0.239299789,0.216986393,0.456286182
Mexico,MO,6,3159,Apparel Accessories ,0.007125066,0.006460692,0.013585758
Mexico,MO,6,3161,Leather & Hide Tanning ,1.848647303,1.676271056,3.524918359
Mexico,MO,6,3162,Footwear ,0.008828089,0.008004918,0.016833007
Mexico,MO,6,3169,Misc. Leather Products ,9.298412215,8.431386148,17.72979836
Mexico,MO,6,3211,Sawmill & Wood Products ,2.148435156,2.358074849,4.506510005
Mexico,MO,6,3212,"Veneer, Plywood & Engineered Wood ",0.027936497,0.026332842,0.05426934
Mexico,MO,6,3219,Misc. Wood Products ,3.390412098,3.388794535,6.779206633
Mexico,MO,6,3221,Pulp & Paperboard Mill Products ,0.676211506,0.727142136,1.403353642
Mexico,MO,6,3222,Converted Paper Products ,7.115214137,8.724978289,15.84019243
Mexico,MO,6,3231,Printed Matter & Related Products ,2.867977323,2.952347322,5.820324645
Mexico,MO,6,3241,Petroleum & Coal Products ,1.393189641,1.210084716,2.603274357
Mexico,MO,6,3251,Basic Chemicals ,2.387829238,1.869791709,4.257620947
Mexico,MO,6,3252,Resins & Synthetic Fibers ,2.993357649,4.218096176,7.211453825
Mexico,MO,6,3253,Pesticides & Fertilizers ,4.807170496,4.16237637,8.969546866
Mexico,MO,6,3254,Pharmaceuticals & Medicines ,3.915667137,2.120986366,6.036653503
Mexico,MO,6,3255,"Paints, Coatings & Adhesives ",8.268605435,9.2968258,17.56543124
Mexico,MO,6,3256,"Soaps, Cleaning Agents & Toiletries ",6.310842846,5.330234958,11.6410778
Mexico,MO,6,3259,Misc. Chemical Preparations ,1.302417014,1.511581298,2.813998312
Mexico,MO,6,3261,Plastics Products ,18.9155853,20.13928425,39.05486955
Mexico,MO,6,3262,Rubber Products ,8.066071244,7.740457886,15.80652913
Mexico,MO,6,3271,Clay & Refractory Products ,2.463203796,1.959079569,4.422283365
Mexico,MO,6,3272,Glass & Glass Products ,3.8244851,2.632751632,6.457236731
Mexico,MO,6,3273,Cement & Concrete Products ,0.060205057,0.047629632,0.10783469
Mexico,MO,6,3274,Lime & Gypsum Products ,0.093980469,0.065203238,0.159183707
Mexico,MO,6,3279,Misc. Nonmetallic Minerals ,0.611246948,0.424080456,1.035327404
Mexico,MO,6,3311,"Iron, Steel & Ferroalloys",5.922618148,5.683159194,11.60577734
Mexico,MO,6,3312,Products from Purchased Steel ,0.293506836,0.817748788,1.111255624
Mexico,MO,6,3313,Aluminum,24.00487747,14.92501838,38.92989584
Mexico,MO,6,3314,Nonferrous Metal Products,3.79681976,1.935115407,5.731935167
Mexico,MO,6,3315,Foundry Products,0.676985938,0.445003936,1.121989874
Mexico,MO,6,3321,"Crowns, Closures & Seals ",0.076886965,0.07926673,0.156153695
Mexico,MO,6,3322,Cutlery & Handtools ,2.928936577,2.378316313,5.307252889
Mexico,MO,6,3323,Architectural & Structural Metals ,1.860433171,1.771574086,3.632007257
Mexico,MO,6,3324,"Boilers, Tanks & Containers ",1.169401341,1.106595818,2.275997158
Mexico,MO,6,3325,Hardware ,1.371734884,1.595570323,2.967305207
Mexico,MO,6,3326,Springs & Wire Products ,4.063472609,3.84196234,7.905434949
Mexico,MO,6,3327,"Bolts, Nuts & Misc. Turned Prods ",6.815963026,5.596048923,12.41201195
Mexico,MO,6,3329,Misc. Fabricated Metal Products ,50.518053,40.28711085,90.80516384
Mexico,MO,6,3331,Ag. & Construction Machinery ,2.833290232,2.558519637,5.391809869
Mexico,MO,6,3332,Industrial Machinery ,26.45416104,22.81699628,49.27115732
Mexico,MO,6,3333,Comm. & Serv. Industry Machinery ,0.760600605,0.704036952,1.464637557
Mexico,MO,6,3334,HVAC & Refrigeration Equipment ,11.93899393,8.379490304,20.31848424
Mexico,MO,6,3335,Metalworking Machinery ,10.19737327,9.075139819,19.27251308
Mexico,MO,6,3336,Engines & Turbines ,11.78278289,10.33723973,22.12002262
Mexico,MO,6,3339,Misc. General Purpose Machinery ,19.34667642,16.67083826,36.01751468
Mexico,MO,6,3341,Computer Equipment ,0.346025793,0.154047485,0.500073277
Mexico,MO,6,3342,Communications Equipment ,0.846365116,0.266834322,1.113199439
